diagram_id,unit_filename,local_order,alt_text_en,provenance
chapter6-unit-076-d004,chapter6-unit-076.tex,4,Category diagram: \cate{K}^+(G) → \cate{K}^+(\Bbbk) ((\cdot)^G); \cate{K}^+(G) → \cate{D}^+(G); \cate{K}^+(\Bbbk) → \cate{D}^+(\Bbbk); \cate{K}^+(\Bbbk) ⇒ \cate{D}^+(G); \cate{D}^+(G) → \cate{D}^+(\Bbbk) (\mathrm{R}((\cdot)^G)); \cate{D}^+(G) → \cate{D}^+(\Bbbk); \cate{D}^+(\Bbbk) ⇒ \cate{D}^+(\Bbb…,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:514; source/en/chapter6-unit-076.tex:diagram 4; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-076-d005,chapter6-unit-076.tex,5,Category diagram: \cate{K}^+(G) → \cate{K}^+(\Bbbk) ((\cdot)^H \circ \varphi^*); \cate{K}^+(G) → \cate{D}^+(G); \cate{K}^+(G) → \cate{K}^+(\Bbbk); \cate{K}^+(\Bbbk) → \cate{D}^+(\Bbbk); \cate{K}^+(\Bbbk) ⇒ \cate{D}^+(G); \cate{D}^+(G) → \cate{D}^+(\Bbbk) (\mathrm{R}((\cdot)^H \circ \varphi^* ) ); \…,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:515; source/en/chapter6-unit-076.tex:diagram 5; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-076-d006,chapter6-unit-076.tex,6,Category diagram: \cate{K}^+(G) → \cate{K}^+(\Bbbk) ((\cdot)^H \circ \varphi^*); \cate{K}^+(G) → \cate{D}^+(G); \cate{K}^+(\Bbbk) → \cate{D}^+(\Bbbk); \cate{K}^+(\Bbbk) ⇒ \cate{D}^+(G); \cate{D}^+(G) → \cate{D}^+(\Bbbk) (\mathrm{R}((\cdot)^H \circ \varphi^* ) ); \cate{D}^+(G) → \cate{D}^+(\Bbbk) (\…,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:516; source/en/chapter6-unit-076.tex:diagram 6; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-076-d007,chapter6-unit-076.tex,7,Category diagram: \cate{K}^+(G) → \cate{D}^+(G); \cate{K}^+(G) → \cate{K}^+(H) (\varphi^*); \cate{K}^+(H) → \cate{D}^+(H); \cate{K}^+(H) → \cate{K}^+(\Bbbk) ((\cdot)^H); \cate{K}^+(H) ⇒ \cate{D}^+(G) (\sim); \cate{K}^+(\Bbbk) → \cate{D}^+(\Bbbk).; \cate{K}^+(\Bbbk) ⇒ \cate{D}^+(H); \cate{D}^+(G) →…,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:517; source/en/chapter6-unit-076.tex:diagram 7; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-076-d008,chapter6-unit-076.tex,8,"Commutative diagram: \Hm^n(F, L) → \Hm^n(G, \psi^* L); \Hm^n(G, \psi^* L) → \Hm^n(G, M); \Hm^n(G, \psi^* L) → \Hm^n(H, \varphi^* \psi^* L); \Hm^n(G, M) → \Hm^n(H, \varphi^* M); \Hm^n(H, \varphi^* \psi^* L) → \Hm^n(H, \varphi^* M); \Hm^n(H, \varphi^* M) → \Hm^n(H, N).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:518; source/en/chapter6-unit-076.tex:diagram 8; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-076-d009,chapter6-unit-076.tex,9,"Commutative diagram with objects C^m(G, M), C^m(H, N), c, [ (h_1,..., h_m) maps to f(c(phi(h_1),..., phi(h_m))) ]. Arrows: C^m(G, M) maps to C^m(H, N); c maps to [ (h_1,..., h_m) maps to f(c(phi(h_1),..., phi(h_m))) ].",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:519; source/en/chapter6-unit-076.tex:diagram 9; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-076-d010,chapter6-unit-076.tex,10,"Category diagram: C_m(H, N) → C_m(G, M); (h_1 | \cdots | h_m)^\dagger \otimes y → (\varphi(h_1) | \cdots | \varphi(h_m))^\dagger \otimes f(y)..",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:520; source/en/chapter6-unit-076.tex:diagram 10; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-076-d011,chapter6-unit-076.tex,11,"Category diagram: \cate{K}^+(G) → \cate{K}^+(\Bbbk) (\Hom^\bullet_G(\Bbbk, \cdot)); \cate{K}^+(G) → \cate{D}^+(G); \cate{K}^+(\Bbbk) → \cate{D}^+(\Bbbk); \cate{K}^+(\Bbbk) ⇒ \cate{D}^+(G); \cate{D}^+(G) → \cate{D}^+(\Bbbk) (\Hom^\bullet_G(\mathsf{L}^G, \cdot)); \cate{D}^+(G) → \cate{D}^+(\Bbbk); \c…",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:521; source/en/chapter6-unit-076.tex:diagram 11; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-076-d012,chapter6-unit-076.tex,12,"Category diagram: \cate{K}^+(G) → \cate{D}^+(G); \cate{K}^+(G) → \cate{K}^+(H) (\varphi^*); \cate{K}^+(G) → \cate{K}^+(\Bbbk) (\Hom^\bullet_G(\Bbbk, \cdot)); \cate{K}^+(H) → \cate{D}^+(H); \cate{K}^+(H) → \cate{K}^+(\Bbbk) (\Hom^\bullet_H(\Bbbk, \cdot)); \cate{K}^+(H) ⇒ \cate{K}^+(H); \cate{K}^+(H)…",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:522; source/en/chapter6-unit-076.tex:diagram 12; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-076-d013,chapter6-unit-076.tex,13,"Commutative diagram: \Hom^\bullet_G(\Bbbk, \cdot) → \Hom^\bullet_G(\mathsf{L}^G, \cdot); \Hom^\bullet_G(\Bbbk, \cdot) → \Hom^\bullet_H(\Bbbk, \varphi^*(\cdot)) (\varphi^*); \Hom^\bullet_G(\mathsf{L}^G, \cdot) → \Hom^\bullet_H(\varphi^* \mathsf{L}^G, \varphi^*(\cdot)) (\varphi^*); \Hom^\bullet_G(\math…",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:523; source/en/chapter6-unit-076.tex:diagram 13; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-077-d001,chapter6-unit-077.tex,1,Commutative diagram: 0 → A; A → E; A → B (\varphi|_A); E → F (\varphi); E → G; G → G; G → 1; 0 → B; and 2 other arrows.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:524; source/en/chapter6-unit-077.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-077-d002,chapter6-unit-077.tex,2,"Category diagram: \Hom_{\cate{Ab}}(A,B) → \Obj(\cate{CExt}(G,B))\big/\simeq (1:1); \theta → \text{kelas isomorphism from }\theta_*E..",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:525; source/en/chapter6-unit-077.tex:diagram 2; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-078-d001,chapter6-unit-078.tex,1,"Commutative diagram with objects X-1_G, I, A. Arrows: X-1_G includes into I, labeled inclusion; X-1_G maps to A, labeled phi; I maps to A, labeled tilde phi.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:526; source/en/chapter6-unit-078.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-079-d001,chapter6-unit-079.tex,1,"Category diagram: \Ind^G_H(N) \& \left\{\begin{array}{r|l} f: G \to N ⇒ \forall h \in H, \forall x \in G (\sim); \varphi \& {\varphi|_{G \subset \Bbbk[G]}} → node on the right; {\left[\sum_g a_g g \mapsto \sum_g a_g f(g)\right]} \& f → node on the left.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:527; source/en/chapter6-unit-079.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-079-d002,chapter6-unit-079.tex,2,"Canonical isomorphism from compact induction c-Ind_H^G(N) to the H-equivariant functions f:G to N having finite support modulo H. It sends g_i tensor y to the function supported on H g_i^(-1) with value h y at h g_i^(-1), and sends f back to the sum of g_i tensor f(g_i^(-1)).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:528; source/en/chapter6-unit-079.tex:diagram 2; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-079-d003,chapter6-unit-079.tex,3,"Commutative diagram with objects Hom_H(Res^G_H M, N), Hom_G(M, Ind^G_H N), theta, [ x maps to [g maps to theta(gx)] ], Hom_H(N, Res^G_H M), Hom_G(compact Ind^G_H N, M), psi, [ f maps to sum_coset gH g psi(f(g^-1)) ]. Arrows: Hom_H(Res^G_H M, N) maps to Hom_G(M, Ind^G_H N), labeled isomorphism; theta maps to [ x maps to [g maps to theta(gx)] ]; Hom_H(N, Res^G_H M) maps to Hom_G(compact Ind^G_H N, M), labeled isomorphism; psi maps to [ f maps to sum_coset gH g psi(f(g^-1)) ].",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:529; source/en/chapter6-unit-079.tex:diagram 3; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-079-d004,chapter6-unit-079.tex,4,"Commutative diagram with objects nu^G|H: M^H, M^G, x, sum_barg in G/H gx, nu_G|H: M_G, M_H, (x its image), sum_barg in H backslash G (gx its image). Arrows: nu^G|H: M^H maps to M^G; x maps to sum_barg in G/H gx; nu_G|H: M_G maps to M_H; (x its image) maps to sum_barg in H backslash G (gx its image).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:530; source/en/chapter6-unit-079.tex:diagram 4; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-079-d005,chapter6-unit-079.tex,5,"Commutative diagram with objects Hom_H(k, M), Hom_G(compact Ind^G_H k, M), Hom_G(Ind^G_H k, M), Hom_G(k, M), [1 maps to x], [f maps to sum_gH f(g^-1) gx], [1 maps to sum_gH gx]. Arrows: Hom_H(k, M) maps to Hom_G(compact Ind^G_H k, M), labeled isomorphism; Hom_G(compact Ind^G_H k, M) maps to Hom_G(Ind^G_H k, M); Hom_G(Ind^G_H k, M) maps to Hom_G(k, M); [1 maps to x] maps to [f maps to sum_gH f(g^-1) gx]; [f maps to sum_gH f(g^-1) gx] maps to [1 maps to sum_gH gx].",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:531; source/en/chapter6-unit-079.tex:diagram 5; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-079-d006,chapter6-unit-079.tex,6,"Exact diagram: \Hm^{n-1}(G, L) → \Hm^{n-1}(H, L) (\mathrm{res}^{n-1}); \Hm^{n-1}(G, L) ↠ \Hm^n(G, M); \Hm^{n-1}(H, L) → \Hm^{n-1}(G, L) (\mathrm{cor}^{n-1}); \Hm^{n-1}(H, L) ↠ \Hm^n(H, M); \Hm^n(G, M) → \Hm^n(H, M) (\mathrm{res}^n); \Hm^n(H, M) → \Hm^n(G, M) (\mathrm{cor}^n).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:532; source/en/chapter6-unit-079.tex:diagram 6; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-079-d007,chapter6-unit-079.tex,7,"Commutative diagram: G_{\mathrm{ab}} → \Hm_1(G, \Z) (\sim); G_{\mathrm{ab}} → H_{\mathrm{ab}} (\mathrm{Ver}_{G|H}); \Hm_1(G, \Z) → \Hm_1(H, \Z) (\mathrm{cor}_1); \Hm_1(G, \Z) → \Hm_0(G, \mathfrak{I}_G) (\sim); \Hm_0(G, \mathfrak{I}_G) → \Hm_0(H, \mathfrak{I}_G) (\mathrm{cor}_0); \Hm_0(G, \mathfrak{I}…",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:533; source/en/chapter6-unit-079.tex:diagram 7; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-080-d001,chapter6-unit-080.tex,1,Commutative diagram: G\dcate{Mod} → G/H\dcate{Mod} ((\cdot)^{H\lhd G}); G\dcate{Mod} → \Bbbk\dcate{Mod} ((\cdot)^G); G/H\dcate{Mod} → \Bbbk\dcate{Mod} ((\cdot)^{G/H}).,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:534; source/en/chapter6-unit-080.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-080-d002,chapter6-unit-080.tex,2,Commutative diagram: G\dcate{Mod} → G/H\dcate{Mod}. ((\cdot)_{H\lhd G}); G\dcate{Mod} → \Bbbk\dcate{Mod} ((\cdot)_G); G/H\dcate{Mod}. → \Bbbk\dcate{Mod} ((\cdot)_{G/H}).,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:535; source/en/chapter6-unit-080.tex:diagram 2; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-080-d003,chapter6-unit-080.tex,3,Commutative square of H-invariants. A G-module maps to a G/H-module by H-invariants and to an H-module by restriction; forgetting the G/H-action on the upper-right object agrees with taking H-invariants after restriction along the lower path.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:536; source/en/chapter6-unit-080.tex:diagram 3; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-080-d004,chapter6-unit-080.tex,4,"Commutative diagram with objects GMod, G/HMod, HMod, kMod. Arrows: GMod maps to G/HMod, labeled (dot)_Hlhd G; GMod maps to HMod, labeled Res^G_H; G/HMod maps to kMod, labeled forgetful functor; HMod maps to kMod, labeled (dot)_H.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:537; source/en/chapter6-unit-080.tex:diagram 4; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-081-d001,chapter6-unit-081.tex,1,"Exact diagram: 0 → E_{n+2}^{0,n}; E_{n+2}^{0,n} → E_{n+1}^{0,n}; E_{n+1}^{0,n} → E_{n+1}^{n+1,0} (d^{0,n}_{n+1}); E_{n+1}^{n+1,0} → E_{n+2}^{n+1,0}; E_{n+2}^{n+1,0} → 0.; \Hm^n(H,M)^{G/H} → E_2^{0,n} (\sim); \Hm^{n+1}(G/H,M^H) → E_2^{n+1,0} (\sim).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:538; source/en/chapter6-unit-081.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-081-d002,chapter6-unit-081.tex,2,Commutative diagram: J^{G/H} ↪ J; I^G → (I^H)^{G/H}; (I^H)^{G/H} ↪ I^H.; (I^H)^{G/H} → J^{G/H}; I^H. → J.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:539; source/en/chapter6-unit-081.tex:diagram 2; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-081-d003,chapter6-unit-081.tex,3,"Composition path through the LHS-spectral-sequence comparison diagram: right, then up, then right.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:540; source/en/chapter6-unit-081.tex:diagram 3; tikzpicture; mapped_indonesian_structure_witness
chapter6-unit-081-d004,chapter6-unit-081.tex,4,"Alternative composition path through the LHS-spectral-sequence comparison diagram: right across the bottom, then up.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:541; source/en/chapter6-unit-081.tex:diagram 4; tikzpicture; mapped_indonesian_structure_witness
chapter6-unit-082-d001,chapter6-unit-082.tex,1,"Category diagram: \Hom_{\cate{D}(G)}(\Bbbk, X_1) \otimes \Hom_{\cate{D}(G)}(\Bbbk, X_2) → \Hom_{\cate{D}(G)}\left( \Bbbk \otimes X_2, X_1 \otimesL X_2\right) \ot…; \Hom_{\cate{D}(G)}\left( \Bbbk \otimes X_2, X_1 \otimesL X_2\right) \ot… → \Hom_{\cate{D}(G)}\left(\Bbbk, X_1 \otimesL X_2 \right).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:542; source/en/chapter6-unit-082.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d002,chapter6-unit-082.tex,2,Commutative diagram: \Bbbk → \Bbbk \otimesL \Bbbk (\delta); \Bbbk \otimesL \Bbbk → \Bbbk \otimesL \Bbbk; \Bbbk \otimesL \Bbbk → X_1 \otimesL X_2 (\alpha \otimesL \beta); X_1 \otimesL X_2 → X_2 \otimesL X_1; \Bbbk \otimesL \Bbbk → X_2 \otimesL X_1 (\beta \otimesL \alpha).,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:543; source/en/chapter6-unit-082.tex:diagram 2; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d003,chapter6-unit-082.tex,3,"Commutative diagram with objects M_1[p] otimesL M_2[q], M_1[p] tensor M_2[q], (M_1 tensor M_2)[p+q], M_2[q] otimesL M_1[p], M_2[q] tensor M_1[p], (M_2 tensor M_1) [p+q]. Arrows: M_1[p] otimesL M_2[q] maps to M_2[q] otimesL M_1[p]; M_1[p] otimesL M_2[q] maps to M_1[p] tensor M_2[q], labeled can; M_1[p] tensor M_2[q] maps to M_2[q] tensor M_1[p]; M_1[p] tensor M_2[q] maps to (M_1 tensor M_2)[p+q], labeled move [q] first; (M_1 tensor M_2)[p+q] maps to (M_2 tensor M_1) [p+q], labeled (-1)^pq c[p+q]; M_2[q] otimesL M_1[p] maps to M_2[q] tensor M_1[p], labeled can; M_2[q] tensor M_1[p] maps to (M_2 tensor M_1) [p+q], labeled move [p] first.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:544; source/en/chapter6-unit-082.tex:diagram 3; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d004,chapter6-unit-082.tex,4,"Commutative diagram with objects M_1[p] tensor M_2[q], (M_1 tensor M_2) [p+q], M_2[q] tensor M_1[p], (M_2 tensor M_1) [p+q]. Arrows: M_1[p] tensor M_2[q] maps to M_2[q] tensor M_1[p]; M_1[p] tensor M_2[q] maps to (M_1 tensor M_2) [p+q], labeled move [q] first; (M_1 tensor M_2) [p+q] maps to (M_2 tensor M_1) [p+q], labeled c[p+q]; M_2[q] tensor M_1[p] maps to (M_2 tensor M_1) [p+q], labeled move [q] first.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:545; source/en/chapter6-unit-082.tex:diagram 4; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d005,chapter6-unit-082.tex,5,"Category diagram: \cup: C^{p_1}(G, M_1) \otimes C^{p_2}(G, M_2) → C^{p_1 + p_2}(G, M_1 \otimes M_2); f_1 \otimes f_2 → f_1(g_1, \ldots, g_{p_1}) \otimes (g_1 \cdots g_{p_1} f_2(g_{p_1 + 1},….",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:546; source/en/chapter6-unit-082.tex:diagram 5; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d006,chapter6-unit-082.tex,6,"Category diagram: \Delta_n: \mathsf{L}_n → \bigoplus_{p=0}^n \mathsf{L}_p \otimes \mathsf{L}_{n-p}; (g_0, \ldots, g_n) → \left( (-1)^{p(n-p)} (g_0, \ldots, g_p) \otimes (g_p, \ldots, g_n) \rig….",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:547; source/en/chapter6-unit-082.tex:diagram 6; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d007,chapter6-unit-082.tex,7,Commutative diagram: \mathsf{L} → \mathsf{L} \otimes \mathsf{L} (\Delta); \mathsf{L} → \Bbbk (\epsilon); \mathsf{L} \otimes \mathsf{L} → \Bbbk \otimes \Bbbk . (\epsilon \otimes \epsilon); \Bbbk → \Bbbk \otimes \Bbbk . (\sim).,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:548; source/en/chapter6-unit-082.tex:diagram 7; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d008,chapter6-unit-082.tex,8,Category diagram: \mathsf{L} → \mathsf{L} \otimes \mathsf{L} (\Delta); \mathsf{L} \otimes \mathsf{L} → X_1 \otimes X_2. (\alpha \otimes \beta); \mathsf{L} \otimesL \mathsf{L} → \mathsf{L} \otimes \mathsf{L}.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:549; source/en/chapter6-unit-082.tex:diagram 8; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d009,chapter6-unit-082.tex,9,"Commutative diagram: C(G, M_1) \otimes C(G, M_2) → C(G, M_1 \otimes M_2) (\cup); C(G, M_1) \otimes C(G, M_2) → C(H, N_1) \otimes C(H, N_2); C(G, M_1 \otimes M_2) → C(H, N_1 \otimes N_2); C(H, N_1) \otimes C(H, N_2) → C(H, N_1 \otimes N_2) (\cup).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:550; source/en/chapter6-unit-082.tex:diagram 9; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d010,chapter6-unit-082.tex,10,Category diagram: a → a''; a → da (d); a' → da.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:551; source/en/chapter6-unit-082.tex:diagram 10; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d011,chapter6-unit-082.tex,11,Category diagram: a \cup b → a'' \cup b; a \cup b → da \cup b (d); a' \cup b → da \cup b.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:552; source/en/chapter6-unit-082.tex:diagram 11; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d012,chapter6-unit-082.tex,12,"Commutative diagram with objects M_1^G tensor M_2^H, M_1^G tensor M_2^G, M_1^H tensor M_2^H, (M_1 tensor M_2)^H, (M_1 tensor M_2)^G. Arrows: M_1^G tensor M_2^H maps to M_1^G tensor M_2^G, labeled id tensor nu^G|H; M_1^G tensor M_2^H maps to M_1^H tensor M_2^H; M_1^G tensor M_2^G maps to (M_1 tensor M_2)^G, labeled direct; M_1^H tensor M_2^H maps to (M_1 tensor M_2)^H, labeled direct; (M_1 tensor M_2)^H maps to (M_1 tensor M_2)^G, labeled nu^G|H.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:553; source/en/chapter6-unit-082.tex:diagram 12; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-082-d013,chapter6-unit-082.tex,13,"Commutative diagram with objects H^n(C_m, A), H^n+1(C_m, I tensor A), H^n+2(C_m, A). Arrows: H^n(C_m, A) maps to H^n+1(C_m, I tensor A), labeled connecting homomorphism; H^n+1(C_m, I tensor A) maps to H^n+2(C_m, A), labeled connecting homomorphism; H^n(C_m, A) maps to H^n(C_m, A), labeled tilde t cup (dot); H^n(C_m, A) maps to H^n+1(C_m, I tensor A); H^n(C_m, A) maps to H^n+2(C_m, A), labeled t cup (dot).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:554; source/en/chapter6-unit-082.tex:diagram 13; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-083-d001,chapter6-unit-083.tex,1,Commutative diagram: 0 → M'; M' → L'; M' → M; M → L; M → M''; M'' → L''; M'' → 0; 0 → L'; and 3 other arrows.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:555; source/en/chapter6-unit-083.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-083-d002,chapter6-unit-083.tex,2,"Exact diagram: \cdots → \Hm_1(G, M''); \Hm_1(G, M'') → \Hm_0(G, M'); \Hm_1(G, M'') → 0; \Hm_0(G, M') → \Hm_0(G, M); \Hm_0(G, M') → \Hm^0(G, M') (N_1); \Hm_0(G, M) → \Hm_0(G, M''); \Hm_0(G, M) → \Hm^0(G, M) (N_2); \Hm_0(G, M'') → 0; and 7 other arrows.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:556; source/en/chapter6-unit-083.tex:diagram 2; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-083-d003,chapter6-unit-083.tex,3,"Exact diagram: \Ker(N_1) → \Ker(N_2); \Ker(N_2) → \Ker(N_3); \Ker(N_3) → \Coker(N_1) (\delta^{-1}); \Coker(N_1) → \Coker(N_2); \Coker(N_2) → \Coker(N_3); \TaHm^{-1}(G, M') → \Ker(N_1); \TaHm^{-1}(G, M) → \Ker(N_2); \TaHm^{-1}(G, M'') → \Ker(N_3); and 3 other arrows.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:557; source/en/chapter6-unit-083.tex:diagram 3; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-083-d004,chapter6-unit-083.tex,4,Commutative diagram: \Ind^G_H(N)_G → \Ind^G_H(N)^G (\nu^G); \Ind^G_H(N)^G → N^H (\sim); N_H → \Ind^G_H(N)_G (\sim); N_H → N^H (\nu^H).,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:558; source/en/chapter6-unit-083.tex:diagram 4; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-083-d005,chapter6-unit-083.tex,5,"Category diagram: \cdots → 0; 0 → 0; 0 → I^{0, G}; I^{0, G} → I^{1, G}; I^{1, G} → I^{2, G}; I^{2, G} → \cdots; \cdots → P_{2, G}; P_{2, G} → P_{1, G}; and 8 other arrows.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:559; source/en/chapter6-unit-083.tex:diagram 5; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-083-d006,chapter6-unit-083.tex,6,"Exact diagram: \TaHm^{\text{genap}}(C_m, A') → \TaHm^{\text{genap}}(C_m, A) (f_1); \TaHm^{\text{genap}}(C_m, A) → \TaHm^{\text{genap}}(C_m, A'') . (f_2); \Hm^{\text{ganjil}}(C_m, A'') → \TaHm^{\text{genap}}(C_m, A') (f_6); \TaHm^{\text{genap}}(C_m, A'') . → \TaHm^{\text{ganjil}}(C_m, A') (f_3); \Ta…",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:560; source/en/chapter6-unit-083.tex:diagram 6; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-083-d007,chapter6-unit-083.tex,7,"Hexagon of cardinalities for the six terms in the exact Herbrand sequence, in cyclic order: n_1n_2, n_6n_1, n_5n_6, n_4n_5, n_3n_4, and n_2n_3.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:561; source/en/chapter6-unit-083.tex:diagram 7; tikzpicture; mapped_indonesian_structure_witness
chapter6-unit-084-d001,chapter6-unit-084.tex,1,"Category diagram: \mathrm{Infl}^G_{G/K}:G/K\dcate{Mod} → G\dcate{Mod}^\infty:(\cdot)^K; G\dcate{Mod}^\infty:(\cdot)^K → \mathrm{Infl}^G_{G/K}:G/K\dcate{Mod}; \Hom_G(\mathrm{Infl}^G_{G/K}(M'),M) → \Hom_{G/K}(M',M^K)..",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:562; source/en/chapter6-unit-084.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-085-d001,chapter6-unit-085.tex,1,"Commutative diagram with objects Ind^G_H(N), continuous maps Hbackslash Gto N, f, [xmaps to f(s(x))], [hs(x)maps to hf'(x)], f'. Arrows: Ind^G_H(N) maps to continuous maps Hbackslash Gto N, labeled isomorphism; f maps to [xmaps to f(s(x))]; f' maps to [hs(x)maps to hf'(x)].",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:563; source/en/chapter6-unit-085.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter6-unit-086-d001,chapter6-unit-086.tex,1,"Exact diagram: 1 → \Hm^0(G, A); \Hm^0(G, A) → \Hm^0(G, B) (\Hm^0(u)); \Hm^0(G, B) → \Hm^0(G, C) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshif… (\Hm^0(v)); \Hm^0(G, C) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshif… → \Hm^1(G, A) (\delta^0); \Hm^1(G, A) → \Hm^1(G, B). (\Hm…",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:564; source/en/chapter6-unit-086.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
